conflict_type_idx,sample_id,hidden_row,pair_label,pair_label_name,behavior_label,behavior_label_name,layer,tsne_x,tsne_y
2,52,51,1,new,1,direct_answer_no_conflict_ack,8,-14.701597,-7.7309384
2,53,52,2,org,1,direct_answer_no_conflict_ack,8,18.656208,15.107781
2,54,53,1,new,1,direct_answer_no_conflict_ack,8,21.030724,11.721589
2,55,54,1,new,1,direct_answer_no_conflict_ack,8,0.93330973,24.072638
2,56,55,2,org,1,direct_answer_no_conflict_ack,8,22.612688,16.414474
2,57,56,2,org,1,direct_answer_no_conflict_ack,8,19.49075,16.866983
2,58,57,1,new,1,direct_answer_no_conflict_ack,8,18.59701,5.754584
2,59,58,1,new,1,direct_answer_no_conflict_ack,8,-2.190488,30.775953
2,60,59,1,new,1,direct_answer_no_conflict_ack,8,9.462746,20.962255
2,61,60,2,org,1,direct_answer_no_conflict_ack,8,-24.80303,-4.6370144
2,62,61,1,new,1,direct_answer_no_conflict_ack,8,-15.983614,2.8892589
2,63,62,2,org,1,direct_answer_no_conflict_ack,8,35.458237,-9.426002
2,64,63,2,org,1,direct_answer_no_conflict_ack,8,-9.753033,17.77551
2,65,64,2,org,1,direct_answer_no_conflict_ack,8,20.692013,-6.6571217
2,66,65,2,org,1,direct_answer_no_conflict_ack,8,-33.361763,3.7276134
2,67,66,1,new,1,direct_answer_no_conflict_ack,8,13.976753,0.70180845
2,68,67,-1,neither,1,direct_answer_no_conflict_ack,8,23.386902,-1.5048575
2,69,68,1,new,1,direct_answer_no_conflict_ack,8,-31.030632,5.6373267
2,70,69,2,org,-1,parse_failed,8,26.826555,-5.5248384
2,71,70,2,org,1,direct_answer_no_conflict_ack,8,23.858519,-7.742911
2,72,71,2,org,1,direct_answer_no_conflict_ack,8,-11.047109,29.636465
2,73,72,1,new,-1,parse_failed,8,27.5075,-2.0665588
2,74,73,2,org,1,direct_answer_no_conflict_ack,8,22.25851,-15.301904
2,75,74,1,new,1,direct_answer_no_conflict_ack,8,20.788086,-11.991603
2,76,75,2,org,1,direct_answer_no_conflict_ack,8,-12.482551,3.6483016
2,77,76,2,org,1,direct_answer_no_conflict_ack,8,33.73694,-7.7328362
2,78,77,2,org,-1,parse_failed,8,-24.018534,6.760949
2,79,78,2,org,1,direct_answer_no_conflict_ack,8,-6.6464443,19.06759
2,80,79,2,org,1,direct_answer_no_conflict_ack,8,-20.539204,-3.6637173
2,81,80,-1,neither,1,direct_answer_no_conflict_ack,8,-4.580536,11.955809
2,82,81,-1,neither,1,direct_answer_no_conflict_ack,8,-31.815548,-1.1397065
2,83,82,2,org,1,direct_answer_no_conflict_ack,8,24.47526,-14.19119
2,84,83,1,new,1,direct_answer_no_conflict_ack,8,-35.9991,0.23879464
2,85,84,-1,neither,1,direct_answer_no_conflict_ack,8,-20.875484,9.526288
2,86,85,-1,neither,1,direct_answer_no_conflict_ack,8,27.889126,-12.518971
2,87,86,1,new,1,direct_answer_no_conflict_ack,8,-32.670624,14.018657
2,88,87,2,org,1,direct_answer_no_conflict_ack,8,-13.479218,0.00041067012
2,89,88,1,new,1,direct_answer_no_conflict_ack,8,31.08172,-11.124805
2,90,89,2,org,1,direct_answer_no_conflict_ack,8,23.656708,-19.324764
2,91,90,2,org,1,direct_answer_no_conflict_ack,8,25.099613,3.7438493
2,92,91,1,new,1,direct_answer_no_conflict_ack,8,-20.17343,0.77377295
2,93,92,2,org,1,direct_answer_no_conflict_ack,8,-17.617493,-1.9081352
2,94,93,1,new,1,direct_answer_no_conflict_ack,8,-6.22589,25.09804
2,95,94,2,org,1,direct_answer_no_conflict_ack,8,-7.4261284,23.381594
2,96,95,2,org,2,asks_user_to_clarify,8,-17.501133,-4.230345
2,97,96,2,org,1,direct_answer_no_conflict_ack,8,-6.6771164,29.331919
2,98,97,1,new,-1,parse_failed,8,28.592352,-8.171686
2,99,98,1,new,1,direct_answer_no_conflict_ack,8,-23.61646,11.3239765
2,100,99,1,new,1,direct_answer_no_conflict_ack,8,4.659578,-3.4208455
3,1,0,2,org,1,direct_answer_no_conflict_ack,8,4.1632767,-16.519674
3,2,1,-1,neither,1,direct_answer_no_conflict_ack,8,-28.09951,-17.134981
3,3,2,-1,neither,1,direct_answer_no_conflict_ack,8,-27.241796,-21.147385
3,4,3,2,org,1,direct_answer_no_conflict_ack,8,7.7458677,-23.560518
3,5,4,2,org,1,direct_answer_no_conflict_ack,8,-12.701048,-17.413647
3,6,5,2,org,1,direct_answer_no_conflict_ack,8,-22.084585,-13.71356
3,7,6,2,org,1,direct_answer_no_conflict_ack,8,-24.148598,-15.227646
3,8,7,-1,neither,1,direct_answer_no_conflict_ack,8,-16.471209,-17.406778
3,9,8,2,org,1,direct_answer_no_conflict_ack,8,-31.280798,-11.528976
3,10,9,2,org,1,direct_answer_no_conflict_ack,8,-17.10931,-21.4897
3,11,10,2,org,1,direct_answer_no_conflict_ack,8,-25.526588,-19.32901
3,12,11,2,org,-1,parse_failed,8,-30.770163,-12.637506
3,13,12,2,org,1,direct_answer_no_conflict_ack,8,7.951877,-19.805073
3,14,13,2,org,1,direct_answer_no_conflict_ack,8,-28.28637,-19.554756
3,15,14,-1,neither,1,direct_answer_no_conflict_ack,8,-28.491175,-11.102194
3,16,15,2,org,1,direct_answer_no_conflict_ack,8,6.133957,-16.522114
3,17,16,2,org,1,direct_answer_no_conflict_ack,8,2.153196,-23.70236
3,18,17,2,org,1,direct_answer_no_conflict_ack,8,6.057768,-23.447468
3,19,18,2,org,1,direct_answer_no_conflict_ack,8,-34.43391,-15.895044
3,20,19,2,org,1,direct_answer_no_conflict_ack,8,2.960433,-20.950865
3,21,20,2,org,1,direct_answer_no_conflict_ack,8,-10.1458645,-1.5937874
3,22,21,1,new,1,direct_answer_no_conflict_ack,8,-28.647558,4.600774
3,23,22,2,org,1,direct_answer_no_conflict_ack,8,17.112019,-2.7188041
3,24,23,2,org,1,direct_answer_no_conflict_ack,8,29.434288,-18.249504
3,25,24,1,new,1,direct_answer_no_conflict_ack,8,35.80457,1.3375376
3,26,25,2,org,1,direct_answer_no_conflict_ack,8,-13.587445,-4.11805
3,27,26,2,org,1,direct_answer_no_conflict_ack,8,-26.863789,12.875076
3,28,27,2,org,1,direct_answer_no_conflict_ack,8,32.56487,1.3557888
3,29,28,2,org,1,direct_answer_no_conflict_ack,8,-10.51544,20.23785
3,30,29,2,org,1,direct_answer_no_conflict_ack,8,-28.049166,-0.96757567
3,31,30,1,new,1,direct_answer_no_conflict_ack,8,5.2281613,6.808658
3,32,31,2,org,1,direct_answer_no_conflict_ack,8,10.9560375,-5.702595
3,33,32,2,org,1,direct_answer_no_conflict_ack,8,-7.284657,16.335646
3,34,33,2,org,1,direct_answer_no_conflict_ack,8,30.749681,-3.5674703
3,35,34,2,org,1,direct_answer_no_conflict_ack,8,18.041187,-15.223675
3,36,35,1,new,1,direct_answer_no_conflict_ack,8,-35.26532,-1.9688991
3,37,36,2,org,1,direct_answer_no_conflict_ack,8,31.161316,4.148689
3,38,37,-1,neither,1,direct_answer_no_conflict_ack,8,-7.3865705,-0.48286834
3,39,38,2,org,1,direct_answer_no_conflict_ack,8,-20.654612,-8.032947
3,40,39,2,org,1,direct_answer_no_conflict_ack,8,34.189583,-11.897459
3,41,40,2,org,1,direct_answer_no_conflict_ack,8,-2.4499562,27.157318
3,42,41,2,org,1,direct_answer_no_conflict_ack,8,0.95880914,32.710663
3,43,42,2,org,1,direct_answer_no_conflict_ack,8,3.0092394,25.128475
3,44,43,-1,neither,1,direct_answer_no_conflict_ack,8,10.437731,10.676891
3,45,44,2,org,1,direct_answer_no_conflict_ack,8,20.069672,18.648323
3,46,45,-1,neither,1,direct_answer_no_conflict_ack,8,11.36522,12.970239
3,47,46,2,org,1,direct_answer_no_conflict_ack,8,1.1797278,20.07589
3,48,47,2,org,1,direct_answer_no_conflict_ack,8,13.144254,16.526617
3,49,48,2,org,1,direct_answer_no_conflict_ack,8,7.0837655,11.055917
3,50,49,2,org,1,direct_answer_no_conflict_ack,8,23.27774,19.334381
3,51,50,2,org,1,direct_answer_no_conflict_ack,8,5.4544106,22.443733
3,52,51,2,org,1,direct_answer_no_conflict_ack,8,-14.856267,-7.6939545
3,53,52,2,org,1,direct_answer_no_conflict_ack,8,18.769629,15.093886
3,54,53,2,org,1,direct_answer_no_conflict_ack,8,21.092234,11.55059
3,55,54,2,org,1,direct_answer_no_conflict_ack,8,1.0213751,24.372574
3,56,55,2,org,1,direct_answer_no_conflict_ack,8,22.654066,16.341108
3,57,56,-1,neither,1,direct_answer_no_conflict_ack,8,19.500597,16.947023
3,58,57,-1,neither,1,direct_answer_no_conflict_ack,8,18.655104,5.7263064
3,59,58,2,org,1,direct_answer_no_conflict_ack,8,-2.3031294,30.805208
3,60,59,2,org,1,direct_answer_no_conflict_ack,8,9.463668,20.97422
3,61,60,2,org,1,direct_answer_no_conflict_ack,8,-24.762634,-4.721141
3,62,61,2,org,1,direct_answer_no_conflict_ack,8,-16.051395,2.9367535
3,63,62,2,org,1,direct_answer_no_conflict_ack,8,35.510586,-9.469174
3,64,63,2,org,1,direct_answer_no_conflict_ack,8,-9.774105,17.795725
3,65,64,2,org,1,direct_answer_no_conflict_ack,8,20.68012,-6.6755114
3,66,65,2,org,1,direct_answer_no_conflict_ack,8,-33.360672,3.755388
3,67,66,-1,neither,1,direct_answer_no_conflict_ack,8,13.945428,0.6973089
3,68,67,2,org,1,direct_answer_no_conflict_ack,8,23.355656,-1.5232849
3,69,68,2,org,1,direct_answer_no_conflict_ack,8,-30.97225,5.877277
3,70,69,2,org,1,direct_answer_no_conflict_ack,8,26.871851,-5.512964
3,71,70,2,org,1,direct_answer_no_conflict_ack,8,23.878944,-7.822063
3,72,71,2,org,1,direct_answer_no_conflict_ack,8,-11.024524,29.593084
3,73,72,2,org,1,direct_answer_no_conflict_ack,8,27.422009,-2.0386465
3,74,73,2,org,1,direct_answer_no_conflict_ack,8,22.175573,-15.327041
3,75,74,2,org,1,direct_answer_no_conflict_ack,8,20.78527,-11.998196
3,76,75,1,new,1,direct_answer_no_conflict_ack,8,-12.549841,3.7345116
3,77,76,2,org,-1,parse_failed,8,33.763653,-7.721985
3,78,77,-1,neither,1,direct_answer_no_conflict_ack,8,-23.994242,6.7914524
3,79,78,2,org,1,direct_answer_no_conflict_ack,8,-6.5586634,19.059563
3,80,79,2,org,1,direct_answer_no_conflict_ack,8,-20.504147,-3.6813803
3,81,80,2,org,1,direct_answer_no_conflict_ack,8,-4.613939,12.088967
3,82,81,2,org,1,direct_answer_no_conflict_ack,8,-31.872902,-1.1721253
3,83,82,-1,neither,1,direct_answer_no_conflict_ack,8,24.445269,-14.231886
3,84,83,2,org,1,direct_answer_no_conflict_ack,8,-36.047806,0.21170665
3,85,84,-1,neither,1,direct_answer_no_conflict_ack,8,-20.908163,9.417154
3,86,85,2,org,1,direct_answer_no_conflict_ack,8,27.928051,-12.507411
3,87,86,2,org,1,direct_answer_no_conflict_ack,8,-32.71229,14.075874
3,88,87,2,org,1,direct_answer_no_conflict_ack,8,-13.506148,-0.042639237
3,89,88,2,org,1,direct_answer_no_conflict_ack,8,31.120281,-11.101116
3,90,89,2,org,-1,parse_failed,8,23.764162,-19.261389
3,91,90,2,org,1,direct_answer_no_conflict_ack,8,25.420416,3.6364436
3,92,91,1,new,1,direct_answer_no_conflict_ack,8,-20.104006,0.7115807
3,93,92,2,org,1,direct_answer_no_conflict_ack,8,-17.64826,-1.8051318
3,94,93,-1,neither,1,direct_answer_no_conflict_ack,8,-6.292102,25.0641
3,95,94,2,org,1,direct_answer_no_conflict_ack,8,-7.342376,23.332312
3,96,95,2,org,1,direct_answer_no_conflict_ack,8,-17.502562,-4.2274404
3,97,96,2,org,1,direct_answer_no_conflict_ack,8,-6.7552342,29.45491
3,98,97,-1,neither,1,direct_answer_no_conflict_ack,8,28.66345,-8.208716
3,99,98,2,org,1,direct_answer_no_conflict_ack,8,-23.594664,11.314367
3,100,99,-1,neither,1,direct_answer_no_conflict_ack,8,4.6223645,-3.4060137
4,1,0,1,new,1,direct_answer_no_conflict_ack,8,4.241753,-16.28995
4,2,1,2,org,1,direct_answer_no_conflict_ack,8,-27.953905,-17.09237
4,3,2,2,org,1,direct_answer_no_conflict_ack,8,-27.066578,-21.421915
4,4,3,2,org,1,direct_answer_no_conflict_ack,8,7.7769713,-23.354893
4,5,4,1,new,1,direct_answer_no_conflict_ack,8,-12.549131,-17.408487
4,6,5,-1,neither,1,direct_answer_no_conflict_ack,8,-22.078907,-13.5714035
4,7,6,1,new,1,direct_answer_no_conflict_ack,8,-23.93448,-15.311298
4,8,7,1,new,1,direct_answer_no_conflict_ack,8,-16.42225,-17.233572
4,9,8,1,new,1,direct_answer_no_conflict_ack,8,-31.137737,-11.291985
4,10,9,2,org,1,direct_answer_no_conflict_ack,8,-17.098349,-21.486464
4,11,10,1,new,-1,parse_failed,8,-25.312565,-19.46258
4,12,11,1,new,1,direct_answer_no_conflict_ack,8,-30.789633,-12.70906
4,13,12,2,org,1,direct_answer_no_conflict_ack,8,7.8404117,-19.853872
4,14,13,1,new,1,direct_answer_no_conflict_ack,8,-28.363373,-19.189827
4,15,14,-1,neither,-1,parse_failed,8,-28.321886,-10.972943
4,16,15,2,org,1,direct_answer_no_conflict_ack,8,6.0106864,-16.842447
4,17,16,1,new,1,direct_answer_no_conflict_ack,8,2.2763531,-23.622486
4,18,17,1,new,1,direct_answer_no_conflict_ack,8,5.577433,-23.388937
4,19,18,2,org,1,direct_answer_no_conflict_ack,8,-34.3158,-15.763201
4,20,19,-1,neither,1,direct_answer_no_conflict_ack,8,2.778763,-20.775122
4,21,20,-1,neither,2,asks_user_to_clarify,8,-10.377739,-1.4991136
4,22,21,1,new,1,direct_answer_no_conflict_ack,8,-28.624786,4.5725822
4,23,22,2,org,1,direct_answer_no_conflict_ack,8,16.959755,-2.8144035
4,24,23,2,org,1,direct_answer_no_conflict_ack,8,29.457672,-18.293343
4,25,24,-1,neither,1,direct_answer_no_conflict_ack,8,36.008358,1.3714147
4,26,25,2,org,1,direct_answer_no_conflict_ack,8,-13.810909,-4.245789
4,27,26,2,org,1,direct_answer_no_conflict_ack,8,-26.843096,12.909916
4,28,27,2,org,1,direct_answer_no_conflict_ack,8,32.462017,1.2201384
4,29,28,1,new,-1,parse_failed,8,-10.567641,20.22936
4,30,29,2,org,1,direct_answer_no_conflict_ack,8,-27.878788,-0.9101107
4,31,30,-1,neither,1,direct_answer_no_conflict_ack,8,5.377782,6.8012905
4,32,31,1,new,1,direct_answer_no_conflict_ack,8,11.115909,-5.6019073
4,33,32,2,org,1,direct_answer_no_conflict_ack,8,-7.2261095,16.146936
4,34,33,2,org,1,direct_answer_no_conflict_ack,8,30.829638,-3.6989903
4,35,34,2,org,1,direct_answer_no_conflict_ack,8,18.043232,-15.209117
4,36,35,1,new,1,direct_answer_no_conflict_ack,8,-35.386463,-1.9103664
4,37,36,2,org,1,direct_answer_no_conflict_ack,8,31.063145,3.9796264
4,38,37,-1,neither,1,direct_answer_no_conflict_ack,8,-7.4431176,-0.55712336
4,39,38,2,org,1,direct_answer_no_conflict_ack,8,-20.675549,-8.161345
4,40,39,2,org,-1,parse_failed,8,34.078014,-11.9452915
4,41,40,1,new,1,direct_answer_no_conflict_ack,8,-2.558399,27.167048
4,42,41,2,org,1,direct_answer_no_conflict_ack,8,1.0493478,32.719757
4,43,42,2,org,1,direct_answer_no_conflict_ack,8,2.9563513,25.203724
4,44,43,2,org,1,direct_answer_no_conflict_ack,8,10.558259,10.667547
4,45,44,2,org,1,direct_answer_no_conflict_ack,8,19.615988,18.849905
4,46,45,2,org,1,direct_answer_no_conflict_ack,8,11.292158,12.998424
4,47,46,2,org,1,direct_answer_no_conflict_ack,8,0.81123936,20.2487
4,48,47,2,org,1,direct_answer_no_conflict_ack,8,12.922644,16.732035
4,49,48,2,org,1,direct_answer_no_conflict_ack,8,6.833652,10.972467
4,50,49,2,org,1,direct_answer_no_conflict_ack,8,23.483707,19.467937
4,51,50,2,org,1,direct_answer_no_conflict_ack,8,5.4893193,22.374346
4,52,51,1,new,1,direct_answer_no_conflict_ack,8,-14.803136,-7.5928855
4,53,52,1,new,1,direct_answer_no_conflict_ack,8,18.699,15.257995
4,54,53,1,new,1,direct_answer_no_conflict_ack,8,20.777939,11.487611
4,55,54,1,new,1,direct_answer_no_conflict_ack,8,0.94614786,24.258627
4,56,55,2,org,1,direct_answer_no_conflict_ack,8,22.452724,16.518082
4,57,56,2,org,1,direct_answer_no_conflict_ack,8,18.726255,17.779758
4,58,57,2,org,1,direct_answer_no_conflict_ack,8,18.644976,5.714823
4,59,58,2,org,1,direct_answer_no_conflict_ack,8,-2.3015323,30.844843
4,60,59,1,new,1,direct_answer_no_conflict_ack,8,9.379813,20.937138
4,61,60,2,org,1,direct_answer_no_conflict_ack,8,-24.56493,-4.7104063
4,62,61,2,org,1,direct_answer_no_conflict_ack,8,-16.070654,2.935437
4,63,62,2,org,1,direct_answer_no_conflict_ack,8,35.307575,-9.645523
4,64,63,2,org,1,direct_answer_no_conflict_ack,8,-9.958969,17.977259
4,65,64,2,org,1,direct_answer_no_conflict_ack,8,20.67495,-6.6238966
4,66,65,2,org,1,direct_answer_no_conflict_ack,8,-33.455147,3.6644843
4,67,66,-1,neither,1,direct_answer_no_conflict_ack,8,14.07709,0.7834202
4,68,67,1,new,-1,parse_failed,8,23.435411,-1.5016686
4,69,68,2,org,1,direct_answer_no_conflict_ack,8,-31.315783,5.7026916
4,70,69,1,new,1,direct_answer_no_conflict_ack,8,26.716124,-5.5202007
4,71,70,1,new,1,direct_answer_no_conflict_ack,8,23.769516,-7.7641106
4,72,71,1,new,1,direct_answer_no_conflict_ack,8,-11.034358,29.671818
4,73,72,1,new,1,direct_answer_no_conflict_ack,8,27.50166,-1.8098423
4,74,73,2,org,-1,parse_failed,8,22.169659,-15.187018
4,75,74,1,new,1,direct_answer_no_conflict_ack,8,20.803562,-12.070435
4,76,75,2,org,-1,parse_failed,8,-12.759854,3.6005018
4,77,76,2,org,1,direct_answer_no_conflict_ack,8,33.77069,-7.824739
4,78,77,1,new,1,direct_answer_no_conflict_ack,8,-23.948874,6.8540826
4,79,78,1,new,1,direct_answer_no_conflict_ack,8,-6.607221,19.080486
4,80,79,2,org,1,direct_answer_no_conflict_ack,8,-20.611912,-3.681183
4,81,80,2,org,1,direct_answer_no_conflict_ack,8,-4.61898,12.210617
4,82,81,2,org,1,direct_answer_no_conflict_ack,8,-31.7361,-1.1841266
4,83,82,-1,neither,-1,parse_failed,8,24.215998,-14.356494
4,84,83,2,org,1,direct_answer_no_conflict_ack,8,-36.230087,0.008760806
4,85,84,1,new,1,direct_answer_no_conflict_ack,8,-20.812725,9.582748
4,86,85,1,new,1,direct_answer_no_conflict_ack,8,27.918295,-12.611958
4,87,86,2,org,1,direct_answer_no_conflict_ack,8,-32.72999,14.27986
4,88,87,-1,neither,1,direct_answer_no_conflict_ack,8,-13.662297,-0.10130345
4,89,88,2,org,1,direct_answer_no_conflict_ack,8,31.002848,-11.1606865
4,90,89,2,org,1,direct_answer_no_conflict_ack,8,23.838446,-19.258423
4,91,90,1,new,1,direct_answer_no_conflict_ack,8,25.385744,3.6384256
4,92,91,2,org,1,direct_answer_no_conflict_ack,8,-20.220575,0.79511
4,93,92,2,org,1,direct_answer_no_conflict_ack,8,-17.655262,-1.8338208
4,94,93,2,org,1,direct_answer_no_conflict_ack,8,-6.216878,25.035269
4,95,94,2,org,1,direct_answer_no_conflict_ack,8,-7.5670843,23.439358
4,96,95,2,org,1,direct_answer_no_conflict_ack,8,-17.53364,-4.2058363
4,97,96,2,org,1,direct_answer_no_conflict_ack,8,-6.8178596,29.518076
4,98,97,1,new,1,direct_answer_no_conflict_ack,8,28.595242,-8.232689
4,99,98,1,new,1,direct_answer_no_conflict_ack,8,-23.60888,11.315823
4,100,99,2,org,1,direct_answer_no_conflict_ack,8,4.700516,-3.447079
5,1,0,2,org,1,direct_answer_no_conflict_ack,8,5.298182,-21.266048
5,2,1,1,new,1,direct_answer_no_conflict_ack,8,1.1308755,-20.995373
5,3,2,1,new,1,direct_answer_no_conflict_ack,8,5.229817,-21.500488
5,4,3,1,new,1,direct_answer_no_conflict_ack,8,8.3520975,-23.954695
5,5,4,2,org,1,direct_answer_no_conflict_ack,8,-12.693204,-17.045519
5,6,5,1,new,1,direct_answer_no_conflict_ack,8,-21.165564,-13.193661
5,7,6,2,org,1,direct_answer_no_conflict_ack,8,-23.626883,-14.796798
5,8,7,1,new,1,direct_answer_no_conflict_ack,8,-16.594744,-17.113398
5,9,8,1,new,1,direct_answer_no_conflict_ack,8,-30.887762,-10.544157
5,10,9,-1,neither,1,direct_answer_no_conflict_ack,8,-17.14284,-20.604988
5,11,10,1,new,1,direct_answer_no_conflict_ack,8,-24.506222,-17.922525
5,12,11,-1,neither,1,direct_answer_no_conflict_ack,8,-30.290194,-12.856341
5,13,12,2,org,1,direct_answer_no_conflict_ack,8,8.602555,-19.5377
5,14,13,1,new,1,direct_answer_no_conflict_ack,8,-28.854204,-18.733435
5,15,14,1,new,1,direct_answer_no_conflict_ack,8,-13.453989,-15.4570675
5,16,15,2,org,1,direct_answer_no_conflict_ack,8,6.8376837,-17.157755
5,17,16,2,org,1,direct_answer_no_conflict_ack,8,2.3167567,-24.322035
5,18,17,2,org,1,direct_answer_no_conflict_ack,8,5.5351963,-22.063982
5,19,18,1,new,1,direct_answer_no_conflict_ack,8,-34.84587,-15.488279
5,20,19,-1,neither,1,direct_answer_no_conflict_ack,8,2.630945,-21.00137
5,21,20,-1,neither,1,direct_answer_no_conflict_ack,8,-9.600751,-1.8774345
5,22,21,1,new,1,direct_answer_no_conflict_ack,8,-28.125456,4.234084
5,23,22,2,org,1,direct_answer_no_conflict_ack,8,26.885744,-18.087872
5,24,23,1,new,1,direct_answer_no_conflict_ack,8,28.51925,-18.225842
5,25,24,2,org,1,direct_answer_no_conflict_ack,8,35.47195,1.0084392
5,26,25,-1,neither,1,direct_answer_no_conflict_ack,8,0.55425286,-4.0622916
5,27,26,1,new,1,direct_answer_no_conflict_ack,8,-26.289433,13.178188
5,28,27,1,new,1,direct_answer_no_conflict_ack,8,32.843075,0.78351945
5,29,28,-1,neither,1,direct_answer_no_conflict_ack,8,-10.844506,20.450603
5,30,29,2,org,1,direct_answer_no_conflict_ack,8,-27.356169,-1.0979542
5,31,30,2,org,1,direct_answer_no_conflict_ack,8,4.814884,6.7111945
5,32,31,1,new,1,direct_answer_no_conflict_ack,8,30.162218,1.7433453
5,33,32,1,new,1,direct_answer_no_conflict_ack,8,-5.961811,16.21339
5,34,33,2,org,1,direct_answer_no_conflict_ack,8,32.229057,-4.4351497
5,35,34,2,org,1,direct_answer_no_conflict_ack,8,18.686853,-15.413847
5,36,35,2,org,1,direct_answer_no_conflict_ack,8,-33.65684,-1.5907998
5,37,36,-1,neither,1,direct_answer_no_conflict_ack,8,31.556206,4.5988164
5,38,37,1,new,1,direct_answer_no_conflict_ack,8,-5.95318,-0.48702285
5,39,38,2,org,1,direct_answer_no_conflict_ack,8,-20.301702,-8.12881
5,40,39,2,org,1,direct_answer_no_conflict_ack,8,34.093754,-12.7257185
5,41,40,2,org,1,direct_answer_no_conflict_ack,8,-1.8482894,26.716421
5,42,41,-1,neither,1,direct_answer_no_conflict_ack,8,6.709833,21.502684
5,43,42,2,org,1,direct_answer_no_conflict_ack,8,3.1148221,24.737032
5,44,43,2,org,1,direct_answer_no_conflict_ack,8,10.140843,9.841657
5,45,44,2,org,1,direct_answer_no_conflict_ack,8,18.47456,19.011976
5,46,45,-1,neither,1,direct_answer_no_conflict_ack,8,11.86096,12.741114
5,47,46,-1,neither,1,direct_answer_no_conflict_ack,8,1.1422802,20.626102
5,48,47,2,org,1,direct_answer_no_conflict_ack,8,13.702734,16.645786
5,49,48,2,org,1,direct_answer_no_conflict_ack,8,7.528602,10.425705
5,50,49,2,org,1,direct_answer_no_conflict_ack,8,23.917162,18.95386
5,51,50,-1,neither,1,direct_answer_no_conflict_ack,8,6.1368747,21.979856
5,52,51,-1,neither,1,direct_answer_no_conflict_ack,8,-14.247336,-7.812505
5,53,52,2,org,1,direct_answer_no_conflict_ack,8,19.002172,14.94777
5,54,53,-1,neither,1,direct_answer_no_conflict_ack,8,20.613888,12.047456
5,55,54,1,new,1,direct_answer_no_conflict_ack,8,1.0198689,23.817865
5,56,55,2,org,1,direct_answer_no_conflict_ack,8,21.986841,16.004936
5,57,56,-1,neither,1,direct_answer_no_conflict_ack,8,19.781013,16.25167
5,58,57,2,org,1,direct_answer_no_conflict_ack,8,18.829226,5.0202537
5,59,58,-1,neither,1,direct_answer_no_conflict_ack,8,-0.92760944,26.285261
5,60,59,1,new,1,direct_answer_no_conflict_ack,8,10.56874,21.301413
5,61,60,1,new,2,asks_user_to_clarify,8,-24.352942,-4.6798716
5,62,61,1,new,1,direct_answer_no_conflict_ack,8,-13.966035,3.1036263
5,63,62,-1,neither,1,direct_answer_no_conflict_ack,8,35.822117,-8.844246
5,64,63,-1,neither,1,direct_answer_no_conflict_ack,8,-10.4494705,17.355858
5,65,64,1,new,1,direct_answer_no_conflict_ack,8,22.782114,-5.3383317
5,66,65,-1,neither,1,direct_answer_no_conflict_ack,8,-32.790897,4.2933
5,67,66,-1,neither,1,direct_answer_no_conflict_ack,8,14.846517,1.0687646
5,68,67,2,org,1,direct_answer_no_conflict_ack,8,23.999369,-0.82890654
5,69,68,1,new,1,direct_answer_no_conflict_ack,8,-30.59994,5.9616694
5,70,69,2,org,1,direct_answer_no_conflict_ack,8,32.74372,-5.082665
5,71,70,2,org,1,direct_answer_no_conflict_ack,8,23.309938,-5.4714375
5,72,71,2,org,1,direct_answer_no_conflict_ack,8,-21.879305,7.655782
5,73,72,2,org,1,direct_answer_no_conflict_ack,8,27.362032,-1.3872216
5,74,73,1,new,1,direct_answer_no_conflict_ack,8,21.926458,-14.778451
5,75,74,2,org,1,direct_answer_no_conflict_ack,8,21.16064,-12.707745
5,76,75,-1,neither,1,direct_answer_no_conflict_ack,8,-12.556553,3.2185075
5,77,76,2,org,1,direct_answer_no_conflict_ack,8,34.321873,-7.635665
5,78,77,-1,neither,1,direct_answer_no_conflict_ack,8,-23.50915,6.721914
5,79,78,1,new,1,direct_answer_no_conflict_ack,8,-5.28084,17.941885
5,80,79,2,org,1,direct_answer_no_conflict_ack,8,0.7847586,-3.9968324
5,81,80,1,new,1,direct_answer_no_conflict_ack,8,-4.560503,12.657901
5,82,81,-1,neither,1,direct_answer_no_conflict_ack,8,-31.622917,-1.402898
5,83,82,-1,neither,1,direct_answer_no_conflict_ack,8,23.91153,-14.605596
5,84,83,2,org,1,direct_answer_no_conflict_ack,8,-36.0385,0.61769646
5,85,84,2,org,1,direct_answer_no_conflict_ack,8,-21.141539,8.827693
5,86,85,1,new,1,direct_answer_no_conflict_ack,8,28.403744,-11.86234
5,87,86,1,new,1,direct_answer_no_conflict_ack,8,-32.12214,14.151388
5,88,87,1,new,1,direct_answer_no_conflict_ack,8,-13.383732,0.7865043
5,89,88,1,new,1,direct_answer_no_conflict_ack,8,30.153688,-10.782611
5,90,89,1,new,1,direct_answer_no_conflict_ack,8,24.093573,-18.773651
5,91,90,1,new,-1,parse_failed,8,25.359617,3.9677522
5,92,91,-1,neither,1,direct_answer_no_conflict_ack,8,2.3419964,-2.318583
5,93,92,1,new,1,direct_answer_no_conflict_ack,8,2.3204525,-2.4135194
5,94,93,1,new,1,direct_answer_no_conflict_ack,8,-6.5046797,25.54462
5,95,94,-1,neither,1,direct_answer_no_conflict_ack,8,-7.5946693,23.161142
5,96,95,-1,neither,2,asks_user_to_clarify,8,-17.728075,-4.3137355
