model_id,conflict_type_idx,sample_id,stage,prompt_order,last_prompt_constraint,pair_label,pair_label_name,behavior_label,behavior_label_name,position_t,signed_margin,offaxis_ratio,log_offaxis_ratio,offaxis_fraction,midpoint_distance_ratio,log_midpoint_distance_ratio,endpoint_relative_hidden,oriented_position,oriented_margin
Qwen/Qwen3.5-4B,3,25,early_00_09,org_new,new,1,new,1,direct_no_ack,0.9544076992773345,0.9088153985546692,1.0304348582426341,0.7053989483789624,0.9016216078587517,1.1378163841328859,0.7584045060666004,0.0324710748995994,0.9544076992773345,0.9088153985546692
Qwen/Qwen3.5-4B,3,25,late_22_31,org_new,new,1,new,1,direct_no_ack,0.10792470178875865,-0.7841505964224826,0.23666288955817555,0.21234255990801015,0.5163407418345619,0.4582823351327788,0.377255371562595,0.31608984278388313,0.10792470178875865,-0.7841505964224826
Qwen/Qwen3.5-4B,3,25,middle_10_21,org_new,new,1,new,1,direct_no_ack,0.4748237016682168,-0.05035259666356646,0.7303355083965664,0.5345915167153128,0.8883544232479325,0.7951571697693242,0.5764203099332489,0.1285406954836902,0.4748237016682168,-0.05035259666356646
Qwen/Qwen3.5-4B,3,26,early_00_09,org_new,new,2,org,1,direct_no_ack,0.35301612730209947,-0.29396774539580106,1.2754718381254724,0.8213358489604987,0.9805496882814472,1.3019786422869948,0.8326771703968253,0.03420292773218432,0.6469838726979005,0.29396774539580106
Qwen/Qwen3.5-4B,3,26,late_22_31,org_new,new,2,org,1,direct_no_ack,0.25967917706973875,-0.48064164586052255,1.0084235977174545,0.6963168733621985,0.9713090853001777,1.037730776330862,0.710902382752972,0.10928865279921822,0.7403208229302612,0.48064164586052255
Qwen/Qwen3.5-4B,3,26,middle_10_21,org_new,new,2,org,1,direct_no_ack,0.5613619569395335,0.1227239138790671,1.2829045664258405,0.8200587494364799,0.9950893146778091,1.2893653526688087,0.8228398813338934,0.07119583325520851,0.43863804306046644,-0.12272391387906707
Qwen/Qwen3.5-4B,3,27,early_00_09,org_new,new,2,org,1,direct_no_ack,0.4111702880940312,-0.17765942381193758,1.2209366488015043,0.7942344894314646,0.9960734655804911,1.2252905241889869,0.7962865167046261,0.03868753080435285,0.5888297119059688,0.17765942381193758
Qwen/Qwen3.5-4B,3,27,late_22_31,org_new,new,2,org,1,direct_no_ack,0.14126988860766598,-0.717460222784668,0.5373321536727391,0.42848255948359437,0.8174119310021638,0.6538784521504107,0.5027781631596986,0.14258423661773936,0.858730111392334,0.717460222784668
Qwen/Qwen3.5-4B,3,27,middle_10_21,org_new,new,2,org,1,direct_no_ack,0.2416962488376909,-0.5166075023246183,0.6904171812714016,0.5204001159899738,0.9187923311814236,0.7450058294072067,0.5536794060521733,0.11351193327261015,0.7583037511623091,0.5166075023246183
Qwen/Qwen3.5-4B,3,28,early_00_09,org_new,new,2,org,1,direct_no_ack,0.05236725438581562,-0.8952654912283687,0.7920697637351198,0.5779659400624506,0.8494777931980296,0.9211847758765451,0.6500688016539347,0.05510889366265218,0.9476327456141844,0.8952654912283687
Qwen/Qwen3.5-4B,3,28,late_22_31,org_new,new,2,org,1,direct_no_ack,0.106982986219503,-0.786034027560994,0.27422828995646487,0.24216288655251983,0.570972716005848,0.4796942714959527,0.39177480059014064,0.8769359314386209,0.8930170137804969,0.786034027560994
Qwen/Qwen3.5-4B,3,28,middle_10_21,org_new,new,2,org,1,direct_no_ack,0.10188470693801376,-0.7962305861239725,0.4261822117110765,0.34863723209377223,0.692553391045681,0.596048565483774,0.4649370159326909,0.4551896158718558,0.8981152930619863,0.7962305861239725
Qwen/Qwen3.5-4B,3,29,early_00_09,org_new,new,2,org,1,direct_no_ack,0.6957841984594311,0.391568396918862,0.5233657591847338,0.4203786528267031,0.9254736051305585,0.5670440254267771,0.44848682517936733,0.06903748902542242,0.304215801540569,-0.391568396918862
Qwen/Qwen3.5-4B,3,29,late_22_31,org_new,new,2,org,1,direct_no_ack,0.009800232557301001,-0.9803995348853981,0.08348856464147074,0.08008421283598288,0.16755539275110837,0.4974822166568127,0.4037790716695754,0.8245438080901828,0.990199767442699,0.9803995348853981
Qwen/Qwen3.5-4B,3,29,middle_10_21,org_new,new,2,org,1,direct_no_ack,0.16983632339909305,-0.6603273532018139,0.3025292608747868,0.25588862402605667,0.5748298070705344,0.5166968536390949,0.41637443467997143,0.37458864262154207,0.830163676600907,0.6603273532018139
Qwen/Qwen3.5-4B,3,30,early_00_09,org_new,new,2,org,1,direct_no_ack,0.45692835788395303,-0.0861432842320939,1.1924648761855807,0.7841037735810588,0.9706450899728859,1.2276166073110468,0.8003411412669077,0.05239065773955507,0.543071642116047,0.08614328423209391
Qwen/Qwen3.5-4B,3,30,late_22_31,org_new,new,2,org,1,direct_no_ack,0.1486132776506979,-0.7027734446986043,0.5878234243207394,0.46216157357749366,0.8541593591695322,0.6888677964963994,0.5239770293690924,0.16723714015536872,0.8513867223493021,0.7027734446986041
Qwen/Qwen3.5-4B,3,30,middle_10_21,org_new,new,2,org,1,direct_no_ack,0.018070982840226398,-0.9638580343195472,0.7586208818250734,0.5588342157217662,0.8305640349920616,0.9040701164261652,0.6400658755786764,0.15593045135630101,0.9819290171597737,0.9638580343195473
Qwen/Qwen3.5-4B,3,31,early_00_09,org_new,new,1,new,1,direct_no_ack,0.3787370517778255,-0.242525896444349,1.5262805472507135,0.9247712107826607,0.9682493281047547,1.5778262383714983,0.9446039704249752,0.054930385782428995,0.3787370517778255,-0.242525896444349
Qwen/Qwen3.5-4B,3,31,late_22_31,org_new,new,1,new,1,direct_no_ack,0.31792299302450167,-0.3641540139509967,0.41803667305850256,0.3488572680954546,0.9059907428270755,0.46056244865780827,0.37870385149822905,0.2340188898411185,0.31792299302450167,-0.3641540139509967
Qwen/Qwen3.5-4B,3,31,middle_10_21,org_new,new,1,new,1,direct_no_ack,0.2981338628609204,-0.4037322742781592,0.9729038553841053,0.6669818540980735,0.9724971762505734,1.0030049121955333,0.6812561133507504,0.11958213102742254,0.2981338628609204,-0.4037322742781592
Qwen/Qwen3.5-4B,3,32,early_00_09,org_new,new,2,org,1,direct_no_ack,0.561940797256631,0.12388159451326212,1.1237132377225447,0.7508102896314628,0.9871328682929397,1.140375341353153,0.7583032310023987,0.06053311487399654,0.4380592027433689,-0.12388159451326211
Qwen/Qwen3.5-4B,3,32,late_22_31,org_new,new,2,org,1,direct_no_ack,0.27881580677148055,-0.4423683864570389,0.8902216761324311,0.6359369131490723,0.9696553110929609,0.9178084844177054,0.6504780208490588,0.10390202751579877,0.7211841932285195,0.4423683864570389
Qwen/Qwen3.5-4B,3,32,middle_10_21,org_new,new,2,org,1,direct_no_ack,0.4636954149588099,-0.07260917008238021,0.8481595478616969,0.6135120537208919,0.9924083842579757,0.8546344734414736,0.6170123579647467,0.09670861896270949,0.5363045850411902,0.0726091700823802
Qwen/Qwen3.5-4B,3,33,early_00_09,org_new,new,2,org,1,direct_no_ack,0.4126963750808571,-0.17460724983828585,1.1450483592821123,0.7531680725117786,0.9614662030773026,1.1780760034084783,0.7712765201583298,0.042619473005515815,0.5873036249191429,0.17460724983828585
Qwen/Qwen3.5-4B,3,33,late_22_31,org_new,new,2,org,1,direct_no_ack,0.1405220326785434,-0.7189559346429132,0.6328470006117513,0.49018232303121306,0.8687039903726212,0.7296147257961623,0.547594323978548,0.13202243051301638,0.8594779673214565,0.7189559346429132
Qwen/Qwen3.5-4B,3,33,middle_10_21,org_new,new,2,org,1,direct_no_ack,0.17551197984749103,-0.6489760403050179,0.8142785760776735,0.5945373662974095,0.9281134830602572,0.8778190959892657,0.6288080728885058,0.08064059135378474,0.824488020152509,0.6489760403050179
Qwen/Qwen3.5-4B,3,34,early_00_09,org_new,new,2,org,1,direct_no_ack,0.6153462396993861,0.23069247939877208,1.711282534224517,0.9855056489890698,0.9917047209534433,1.7237447239524866,0.9904778893251885,0.028202497496456085,0.384653760300614,-0.23069247939877205
Qwen/Qwen3.5-4B,3,34,late_22_31,org_new,new,2,org,1,direct_no_ack,0.6447298084440594,0.28945961688811866,0.5578844551637309,0.4426629395158189,0.9624030756255662,0.578916822513408,0.45626132346395776,0.08944653842833244,0.3552701915559407,-0.28945961688811866
Qwen/Qwen3.5-4B,3,34,middle_10_21,org_new,new,2,org,1,direct_no_ack,0.44194678542577476,-0.1161064291484505,0.9200251072342452,0.6472578293794056,0.9968478007162517,0.9230711148953725,0.648797556823316,0.06915617649900753,0.5580532145742253,0.11610642914845055
Qwen/Qwen3.5-4B,3,35,early_00_09,org_new,new,2,org,1,direct_no_ack,0.3426285276654017,-0.3147429446691966,0.8392475534286614,0.609193905611819,0.9790348825437734,0.8573571854344376,0.6189853940662238,0.042833186467987686,0.6573714723345983,0.3147429446691966
Qwen/Qwen3.5-4B,3,35,late_22_31,org_new,new,2,org,1,direct_no_ack,0.20001410387992866,-0.5999717922401426,0.6801767841150048,0.516993500425287,0.9097558705901267,0.7454459687885444,0.5555629615163103,0.10614108837239682,0.7999858961200713,0.5999717922401426
Qwen/Qwen3.5-4B,3,35,middle_10_21,org_new,new,2,org,1,direct_no_ack,0.30654446938350055,-0.3869110612329989,0.8649507202275307,0.619071009513754,0.9579635145147702,0.8964045377503326,0.6373304650442372,0.07430035465125899,0.6934555306164994,0.3869110612329989
Qwen/Qwen3.5-4B,3,36,early_00_09,org_new,new,1,new,1,direct_no_ack,0.3135304462656152,-0.37293910746876957,1.1817921334680996,0.7769324420771154,0.9756624403313102,1.2115200332115115,0.7903756471461764,0.043026201710350334,0.3135304462656152,-0.37293910746876957
Qwen/Qwen3.5-4B,3,36,late_22_31,org_new,new,1,new,1,direct_no_ack,0.3527980127295696,-0.29440397454086076,0.7690499201673304,0.5702278129285021,0.9814470636011723,0.7835725476087284,0.578406265230987,0.10628314319196455,0.3527980127295696,-0.29440397454086076
Qwen/Qwen3.5-4B,3,36,middle_10_21,org_new,new,1,new,1,direct_no_ack,0.3571132791503122,-0.2857734416993756,1.0435631492240744,0.7094973800570029,0.9865415942741379,1.0563186178037558,0.7160535466836268,0.10711582103522514,0.3571132791503122,-0.2857734416993756
Qwen/Qwen3.5-4B,3,37,early_00_09,org_new,new,2,org,1,direct_no_ack,0.24317568358152974,-0.5136486328369405,0.7532225385841135,0.560489786811569,0.9427359630370992,0.800000350097263,0.5866164304895346,0.05185258007362081,0.7568243164184703,0.5136486328369406
Qwen/Qwen3.5-4B,3,37,late_22_31,org_new,new,2,org,1,direct_no_ack,0.2769080457033423,-0.44618390859331536,0.3459496942153021,0.2969404082821837,0.8377826292322832,0.412730882855343,0.3454516485083739,0.8544625227725126,0.7230919542966576,0.44618390859331536
Qwen/Qwen3.5-4B,3,37,middle_10_21,org_new,new,2,org,1,direct_no_ack,0.0776971969971727,-0.8446056060056546,0.36099402201769143,0.30392792860168,0.6295592128776323,0.5661102921989939,0.44640871007190475,0.3888854442750737,0.9223028030028274,0.8446056060056546
Qwen/Qwen3.5-4B,3,38,early_00_09,org_new,new,-1,neither,1,direct_no_ack,0.4746689036303051,-0.050662192739389725,1.2816348289973152,0.8198576136168974,0.9780941136554224,1.3080360346523012,0.8319089567925675,0.039891919313275154,,
Qwen/Qwen3.5-4B,3,38,late_22_31,org_new,new,-1,neither,1,direct_no_ack,0.695396734007239,0.3907934680144781,0.981933565840861,0.6836025343911583,0.9793687862314858,1.0035420273049536,0.6942257627042733,0.10775935681922996,,
Qwen/Qwen3.5-4B,3,38,middle_10_21,org_new,new,-1,neither,1,direct_no_ack,0.5378511193045284,0.07570223860905682,1.238657288053995,0.8028416096419124,0.9954078566696624,1.2447884366250836,0.8054627948511247,0.07806945996816045,,
Qwen/Qwen3.5-4B,3,39,early_00_09,org_new,new,2,org,1,direct_no_ack,0.5883748907007372,0.17674978140147435,0.8625963647083171,0.6217380717786472,0.9910283068028777,0.8705569967339679,0.6259710243989283,0.05410035599571396,0.41162510929926277,-0.17674978140147435
Qwen/Qwen3.5-4B,3,39,late_22_31,org_new,new,2,org,1,direct_no_ack,0.7077729585357887,0.4155459170715775,0.5941245204160627,0.4657680250585544,0.9396197684760725,0.6314244163275864,0.48911956528862444,0.15336186888292133,0.29222704146421125,-0.4155459170715775
Qwen/Qwen3.5-4B,3,39,middle_10_21,org_new,new,2,org,1,direct_no_ack,0.4815677384311441,-0.03686452313771183,0.929526507811628,0.6564685251345201,0.9897916678944285,0.9394504484504429,0.6615144618760835,0.11471082888882861,0.5184322615688559,0.036864523137711845
Qwen/Qwen3.5-4B,3,40,early_00_09,org_new,new,2,org,1,direct_no_ack,0.5250111581844034,0.0500223163688067,0.7696444091282466,0.5690984749636436,0.9946816916686592,0.7736673455775502,0.5713926477235081,0.05165314488406468,0.4749888418155967,-0.05002231636880668
Qwen/Qwen3.5-4B,3,40,late_22_31,org_new,new,2,org,1,direct_no_ack,0.19530016945775241,-0.6093996610844952,0.6624467632715029,0.5049322871039952,0.8865800422603913,0.7392189950546875,0.551984460622436,0.09298518753349129,0.8046998305422475,0.6093996610844952
Qwen/Qwen3.5-4B,3,40,middle_10_21,org_new,new,2,org,1,direct_no_ack,0.1344971891262098,-0.7310056217475803,0.5491405224946213,0.4362907029907906,0.8166079398022572,0.6699579866113684,0.5124079625452896,0.15185117209882174,0.8655028108737901,0.7310056217475803
Qwen/Qwen3.5-4B,3,41,early_00_09,org_new,new,2,org,1,direct_no_ack,0.8480821270170728,0.6961642540341454,0.36442936274427645,0.310001536210287,0.7175526882100379,0.5058507101186314,0.4089843318252949,0.04724176303771883,0.1519178729829273,-0.6961642540341454
Qwen/Qwen3.5-4B,3,41,late_22_31,org_new,new,2,org,1,direct_no_ack,0.7501772618168756,0.5003545236337512,0.6660555461476599,0.5101147678619478,0.9359718786858938,0.7139261576509718,0.5379013874306461,0.09468818128043863,0.2498227381831244,-0.5003545236337512
Qwen/Qwen3.5-4B,3,41,middle_10_21,org_new,new,2,org,1,direct_no_ack,0.8231338489667371,0.646267697933474,0.46183572298353687,0.37720179415885263,0.7948652537442015,0.5743485554062008,0.45319496901739176,0.10198095951022616,0.17686615103326297,-0.646267697933474
Qwen/Qwen3.5-4B,3,42,early_00_09,org_new,new,2,org,1,direct_no_ack,0.5813235645217568,0.16264712904351358,1.348385518662718,0.8493930471659888,0.9924685474545963,1.3603224219133319,0.8540281289684604,0.031819442248287796,0.4186764354782432,-0.16264712904351358
Qwen/Qwen3.5-4B,3,42,late_22_31,org_new,new,2,org,1,direct_no_ack,0.5754509865397933,0.1509019730795867,0.5772509414307871,0.45441995457710743,0.9865636867085877,0.5843678430962728,0.4590808927764196,0.13413300604892936,0.4245490134602067,-0.1509019730795867
Qwen/Qwen3.5-4B,3,42,middle_10_21,org_new,new,2,org,1,direct_no_ack,0.582579981322345,0.16515996264469,0.49462524958438925,0.39225909021592287,0.9728354472820938,0.5056950168933366,0.4001535775767158,0.18049805456410897,0.41742001867765505,-0.16515996264469
Qwen/Qwen3.5-4B,3,43,early_00_09,org_new,new,2,org,1,direct_no_ack,0.323864862304841,-0.35227027539031797,1.2204338074350645,0.7916240473216245,0.9873269129638296,1.2362181950571272,0.7986014856679167,0.041953265325127644,0.676135137695159,0.35227027539031797
Qwen/Qwen3.5-4B,3,43,late_22_31,org_new,new,2,org,1,direct_no_ack,0.4375571996525987,-0.12488560069480256,0.7153461663981674,0.5394751210521559,0.9934826247406121,0.7200446639148457,0.5422156557512642,0.1178508973435622,0.5624428003474014,0.12488560069480256
Qwen/Qwen3.5-4B,3,43,middle_10_21,org_new,new,2,org,1,direct_no_ack,0.5894129456790104,0.17882589135802082,0.832129984819762,0.6048545460722635,0.9798064838608719,0.8493535952048282,0.614287885554922,0.09157712912965577,0.4105870543209896,-0.17882589135802082
Qwen/Qwen3.5-4B,3,44,early_00_09,org_new,new,-1,neither,1,direct_no_ack,0.1448198666319227,-0.7103602667361546,2.2060425389862695,1.1336993395121804,0.9727301398221588,2.256293423559708,1.1510108647228985,0.026522435504268277,,
Qwen/Qwen3.5-4B,3,44,late_22_31,org_new,new,-1,neither,1,direct_no_ack,-1.7433603115890386,-4.486720623178077,7.711199797307098,2.161633457023579,0.9547557893604189,8.066324956417631,2.202767693295822,0.05220925486055977,,
Qwen/Qwen3.5-4B,3,44,middle_10_21,org_new,new,-1,neither,1,direct_no_ack,-0.3069310742782694,-1.6138621485565388,2.9547678854397947,1.2809188472216395,0.971791824318395,3.072833554863246,1.3027163159193578,0.05703837004123349,,
Qwen/Qwen3.5-4B,3,45,early_00_09,org_new,new,2,org,1,direct_no_ack,0.17007924907470678,-0.6598415018505864,0.8640496853043684,0.6196809860381263,0.9204981820992583,0.9334033342448617,0.6575835169654459,0.051167985513422456,0.8299207509252933,0.6598415018505864
Qwen/Qwen3.5-4B,3,45,late_22_31,org_new,new,2,org,1,direct_no_ack,0.012847233434207747,-0.9743055331315844,0.14410087679668515,0.13441904120274034,0.283857903288658,0.508622719674219,0.4110904942307082,1.0724207018836474,0.9871527665657922,0.9743055331315844
Qwen/Qwen3.5-4B,3,45,middle_10_21,org_new,new,2,org,1,direct_no_ack,0.0680148944959409,-0.8639702110081182,0.4026727742075024,0.32767465693714026,0.6190406139099868,0.6140096946903297,0.47536100981192186,0.46470243400753514,0.931985105504059,0.8639702110081182
Qwen/Qwen3.5-4B,3,46,early_00_09,org_new,new,-1,neither,1,direct_no_ack,0.5464537102483542,0.09290742049670823,0.74650827490942,0.5565953632964153,0.9951202131811678,0.7498680875832571,0.5585898007835639,0.042125581972066506,,
Qwen/Qwen3.5-4B,3,46,late_22_31,org_new,new,-1,neither,1,direct_no_ack,0.8555664136603888,0.7111328273207775,0.6251079799495631,0.48515244591845086,0.8630493675649932,0.7237998022908931,0.544486586286008,0.1093784098916087,,
Qwen/Qwen3.5-4B,3,46,middle_10_21,org_new,new,-1,neither,1,direct_no_ack,0.5377025094025416,0.0754050188050832,0.6983394932300463,0.5291028010904361,0.9922650124331821,0.7040254464835707,0.5323947138901995,0.08549903264890446,,
Qwen/Qwen3.5-4B,3,47,early_00_09,org_new,new,2,org,1,direct_no_ack,0.7582276760275806,0.516455352055161,1.075211696552638,0.7275086789543125,0.9412635772396666,1.1485317846782566,0.7607651971107062,0.047904635721689424,0.24177232397241952,-0.5164553520551609
Qwen/Qwen3.5-4B,3,47,late_22_31,org_new,new,2,org,1,direct_no_ack,0.14674591027114103,-0.7065081794577179,0.2574763602306257,0.2288318335825436,0.5865043638643368,0.4378914517811975,0.36310524391114407,0.8169710711566672,0.853254089728859,0.7065081794577179
Qwen/Qwen3.5-4B,3,47,middle_10_21,org_new,new,2,org,1,direct_no_ack,0.41360770662233054,-0.1727845867553389,0.6353554593988693,0.4850805969019094,0.8920898095848094,0.7007646834894493,0.5270335774574518,0.2740544958475255,0.5863922933776694,0.1727845867553389
Qwen/Qwen3.5-4B,3,48,early_00_09,org_new,new,2,org,1,direct_no_ack,0.42226228710405095,-0.15547542579189808,1.2051463285749275,0.7780473953838977,0.9309664723487858,1.2787373084190286,0.8138824948399292,0.05074262731391348,0.5777377128959491,0.15547542579189805
Qwen/Qwen3.5-4B,3,48,late_22_31,org_new,new,2,org,1,direct_no_ack,0.2605983721425322,-0.47880325571493565,0.7851835501815004,0.5793953047931444,0.9558472585159281,0.8212837735436539,0.5994603458737724,0.09899195143733863,0.7394016278574679,0.4788032557149357
Qwen/Qwen3.5-4B,3,48,middle_10_21,org_new,new,2,org,1,direct_no_ack,0.3258530942185697,-0.34829381156286043,0.9196870161573111,0.6499075576803044,0.9724048006064699,0.9451725331512688,0.6632727428716958,0.10719918283523265,0.6741469057814302,0.34829381156286043
Qwen/Qwen3.5-4B,3,49,early_00_09,org_new,new,2,org,1,direct_no_ack,0.12883112785834072,-0.7423377442833186,0.5917255744489646,0.4640583881935839,0.8463322233202059,0.7010011830315439,0.5300973329280847,0.06256984272136011,0.8711688721416593,0.7423377442833186
Qwen/Qwen3.5-4B,3,49,late_22_31,org_new,new,2,org,1,direct_no_ack,0.04132625139290541,-0.9173474972141891,0.14841452131380672,0.13835160560731602,0.30787235986926875,0.48219347015052827,0.39351840366361135,0.7958167596769836,0.9586737486070946,0.9173474972141891
Qwen/Qwen3.5-4B,3,49,middle_10_21,org_new,new,2,org,1,direct_no_ack,0.06697004609570163,-0.8660599078085968,0.38978132034981144,0.32103172656321466,0.6212868284091319,0.5979245751749,0.46589849432213143,0.35587887415815184,0.9330299539042984,0.8660599078085968
Qwen/Qwen3.5-4B,3,50,early_00_09,org_new,new,2,org,1,direct_no_ack,0.05781434537662352,-0.884371309246753,1.3395537586904926,0.8465241855027313,0.9476478838039512,1.418625464469373,0.8786503095845729,0.04013694683780426,0.9421856546233764,0.884371309246753
Qwen/Qwen3.5-4B,3,50,late_22_31,org_new,new,2,org,1,direct_no_ack,0.0530332033783137,-0.8939335932433726,0.15130724055232367,0.14072062772697452,0.32076489900999045,0.47256970604958815,0.3869886531546328,1.0229353291012757,0.9469667966216863,0.8939335932433726
Qwen/Qwen3.5-4B,3,50,middle_10_21,org_new,new,2,org,1,direct_no_ack,0.09862779043989967,-0.8027444191202008,0.5056675339315874,0.3919141693847223,0.6929715343162425,0.6779688510345157,0.5103194393625049,0.38204723962755055,0.9013722095601003,0.8027444191202006
Qwen/Qwen3.5-4B,3,51,early_00_09,org_new,new,2,org,1,direct_no_ack,0.2929083823606565,-0.4141832352786869,0.9436336853896169,0.6448534187725373,0.9003388011534049,1.0128590690069084,0.6857506838547788,0.05798613893136895,0.7070916176393435,0.4141832352786869
Qwen/Qwen3.5-4B,3,51,late_22_31,org_new,new,2,org,1,direct_no_ack,0.39058495050374475,-0.21883009899251044,1.2671854174273807,0.8178810395712418,0.9917529316642814,1.277341815008105,0.8224529396199707,0.05617188944458593,0.6094150494962552,0.21883009899251044
Qwen/Qwen3.5-4B,3,51,middle_10_21,org_new,new,2,org,1,direct_no_ack,0.20681406411819347,-0.586371871763613,0.8256091936774985,0.5901980440272752,0.9188822435299319,0.8848766461701545,0.6247955516987304,0.08555166526775387,0.7931859358818065,0.586371871763613
Qwen/Qwen3.5-4B,3,52,early_00_09,org_new,new,2,org,1,direct_no_ack,-0.013132080409550906,-1.0262641608191019,1.6344721287300334,0.9599145925120283,0.9484004055583256,1.725015473396771,0.9930073864306465,0.028340524033206693,1.013132080409551,1.0262641608191019
Qwen/Qwen3.5-4B,3,52,late_22_31,org_new,new,2,org,1,direct_no_ack,2.0356392435934114,3.071278487186823,1.6115185645739405,0.957995737627888,0.7202134052134861,2.232461666384693,1.1729316976868889,0.11203803592933843,-1.0356392435934114,-3.071278487186823
Qwen/Qwen3.5-4B,3,52,middle_10_21,org_new,new,2,org,1,direct_no_ack,0.7068557375274022,0.4137114750548044,1.5308020397962994,0.9270869918584062,0.9580775280810777,1.6086610041901033,0.9554114649521627,0.07664533322478352,0.29314426247259784,-0.4137114750548043
Qwen/Qwen3.5-4B,3,53,early_00_09,org_new,new,2,org,1,direct_no_ack,0.3860356168462164,-0.22792876630756717,1.4489433583467481,0.8930144250394848,0.9827042936869834,1.4732311481608817,0.9031659443748838,0.037437891373174145,0.6139643831537835,0.22792876630756714
Qwen/Qwen3.5-4B,3,53,late_22_31,org_new,new,2,org,1,direct_no_ack,0.6718694045504497,0.34373880910089954,0.9434095727666241,0.6639015690103711,0.9813404432623078,0.9623282425841022,0.6733649511821983,0.044877141591579184,0.32813059544955026,-0.34373880910089954
Qwen/Qwen3.5-4B,3,53,middle_10_21,org_new,new,2,org,1,direct_no_ack,0.7316530468534842,0.4633060937069682,1.3197098335058368,0.8390274562708829,0.9792283022657299,1.3486068224423648,0.8511947776887014,0.058193265821661615,0.2683469531465159,-0.4633060937069682
Qwen/Qwen3.5-4B,3,54,early_00_09,org_new,new,2,org,1,direct_no_ack,0.17379892474105446,-0.6524021505178912,1.4090738655206252,0.8695315737479736,0.9578171543011973,1.4610853560416581,0.8932602576019318,0.04075945710209204,0.8262010752589456,0.6524021505178911
Qwen/Qwen3.5-4B,3,54,late_22_31,org_new,new,2,org,1,direct_no_ack,0.5684131709272467,0.1368263418544935,0.7816283530514261,0.5771739907050932,0.9917788662404645,0.7877044002983004,0.580688082375669,0.08836147120056244,0.43158682907275325,-0.1368263418544935
Qwen/Qwen3.5-4B,3,54,middle_10_21,org_new,new,2,org,1,direct_no_ack,0.12249808650505545,-0.7550038269898892,0.8783953787710971,0.6271097128933133,0.9045815908173066,0.9763066000787816,0.6772323829520657,0.10885155288961872,0.8775019134949446,0.7550038269898892
Qwen/Qwen3.5-4B,3,55,early_00_09,org_new,new,2,org,1,direct_no_ack,0.17004133963005957,-0.6599173207398809,1.1943092908777544,0.7830039188444224,0.9533724129188172,1.249430828897648,0.808725607254261,0.03724587849895063,0.8299586603699403,0.6599173207398807
Qwen/Qwen3.5-4B,3,55,late_22_31,org_new,new,2,org,1,direct_no_ack,0.49099929337371506,-0.0180014132525698,1.3785964036774465,0.8627802141442821,0.9957581511777308,1.3853608753047362,0.8653744611132245,0.07224072045666019,0.5090007066262849,0.01800141325256981
Qwen/Qwen3.5-4B,3,55,middle_10_21,org_new,new,2,org,1,direct_no_ack,0.19087271444943973,-0.6182545711011206,1.2368021521168362,0.8034161199990049,0.9656523739243892,1.2794543142009556,0.822650054043281,0.06969399450479205,0.8091272855505602,0.6182545711011206
Qwen/Qwen3.5-4B,3,56,early_00_09,org_new,new,2,org,1,direct_no_ack,0.7417338119762991,0.48346762395259824,1.2207167413695605,0.7944673951070929,0.9706868370654934,1.2584594787499674,0.8111586512683502,0.042803676214625885,0.2582661880237009,-0.48346762395259824
Qwen/Qwen3.5-4B,3,56,late_22_31,org_new,new,2,org,1,direct_no_ack,0.6823955075844049,0.3647910151688098,0.8792577897545506,0.6299834398398556,0.9764480373071199,0.900412084403394,0.6411961989138173,0.06401406356155592,0.3176044924155951,-0.3647910151688098
Qwen/Qwen3.5-4B,3,56,middle_10_21,org_new,new,2,org,1,direct_no_ack,0.5965675782349166,0.19313515646983304,0.9448554382856454,0.6622980448966778,0.9854826241476999,0.9570777014424747,0.6689845714140108,0.07839837592674499,0.4034324217650835,-0.19313515646983306
Qwen/Qwen3.5-4B,3,57,early_00_09,org_new,new,-1,neither,1,direct_no_ack,0.3774015219988436,-0.24519695600231284,1.185788308957532,0.7789453618289042,0.9923653640207405,1.1940817889630322,0.7829228938607107,0.034948837900783986,,
Qwen/Qwen3.5-4B,3,57,late_22_31,org_new,new,-1,neither,1,direct_no_ack,0.3876817745933062,-0.22463645081338762,1.586950537720886,0.9499757871384302,0.994903807794105,1.5954407118858795,0.9531777951226017,0.041387569252903884,,
Qwen/Qwen3.5-4B,3,57,middle_10_21,org_new,new,-1,neither,1,direct_no_ack,0.26519351616585496,-0.4696129676682901,1.1541698999061116,0.7665012454495116,0.9780238149968891,1.1794926840494042,0.7783410539911034,0.0596761520246769,,
Qwen/Qwen3.5-4B,3,58,early_00_09,org_new,new,-1,neither,1,direct_no_ack,0.3850010572530197,-0.2299978854939606,0.49257324635161226,0.3986982997880228,0.8967019646718108,0.5457331105379067,0.4350236560554658,0.07370781705676159,,
Qwen/Qwen3.5-4B,3,58,late_22_31,org_new,new,-1,neither,1,direct_no_ack,0.4119378905468528,-0.17612421890629437,0.5472002433684219,0.435958499426419,0.9830789295830635,0.5562966054066333,0.44189706303419396,0.1634969716821558,,
Qwen/Qwen3.5-4B,3,58,middle_10_21,org_new,new,-1,neither,1,direct_no_ack,0.39126865662646065,-0.2174626867470788,0.6319235584302784,0.4875195963094421,0.9652264169841033,0.6519312595651633,0.5004494429215242,0.11756194056748114,,
